EMG_Raw1,EMG_Raw2,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ
978.47,628.03,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
790.67,649.07,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
933.02,689.63,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
925.14,696.02,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
788.79,690.38,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
876.68,647.94,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
979.6,608.5,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
1043.07,599.11,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
983.35,622.4,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
904.85,730.95,0.065,-0.972,0.222,0.61,-9.644,3.601,-72.103,-3.625,168.596
972.84,730.2,0.077,-0.966,0.202,0.61,-9.644,3.601,-72.103,-3.625,168.596
834.24,635.92,0.077,-0.966,0.202,0.61,-9.644,3.601,-72.103,-3.625,168.596
899.59,509.34,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.103,-3.625,168.596
886.07,583.34,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.103,-3.625,168.596
856.78,650.95,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.103,-3.625,168.596
1093.4,730.2,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.103,-3.625,168.596
1068.99,749.35,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.103,-3.625,168.596
1056.6,674.61,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
1022.04,615.64,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
1012.65,536.76,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
997.25,667.47,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
910.11,684.38,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
984.86,588.97,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
982.98,569.82,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
991.62,687.0,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
856.78,732.08,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
870.3,655.45,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
927.39,695.64,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
921.0,700.53,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
859.03,534.13,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
902.6,543.9,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
846.26,658.08,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
834.24,747.48,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
854.9,677.24,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
957.44,597.99,0.077,-0.966,0.202,-5.371,-3.357,2.319,-72.817,-3.631,169.178
892.08,638.18,0.07,-0.966,0.223,-5.371,-3.357,2.319,-72.817,-3.631,169.178
866.92,640.43,0.07,-0.966,0.223,-5.371,-3.357,2.319,-72.817,-3.631,169.178
948.42,672.36,0.07,-0.966,0.223,-6.714,1.038,2.197,-72.817,-3.631,169.178
978.47,672.36,0.07,-0.966,0.223,-6.714,1.038,2.197,-72.817,-3.631,169.178
911.99,680.24,0.07,-0.966,0.223,-6.714,1.038,2.197,-72.817,-3.631,169.178
924.38,647.94,0.07,-0.966,0.223,-6.714,1.038,2.197,-72.817,-3.631,169.178
861.66,590.47,0.07,-0.966,0.223,-6.714,1.038,2.197,-72.817,-3.631,169.178
869.92,581.08,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
886.07,658.08,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
1019.79,668.98,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
1085.89,670.48,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
1068.24,617.89,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
1037.06,670.1,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
978.47,682.5,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
1045.33,612.26,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
860.16,618.64,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
981.48,674.61,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
1008.89,735.83,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
987.11,660.71,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
873.3,564.56,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
945.42,611.51,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
860.91,648.32,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
948.8,620.9,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
904.85,656.96,0.07,-0.966,0.223,-6.714,1.038,2.197,-73.707,-3.538,169.332
1001.76,684.38,0.072,-0.969,0.23,-6.714,1.038,2.197,-73.707,-3.538,169.332
1087.39,703.91,0.072,-0.969,0.23,-6.714,1.038,2.197,-73.707,-3.538,169.332
1001.76,672.36,0.072,-0.969,0.23,-6.714,1.038,2.197,-73.707,-3.538,169.332
1008.89,567.56,0.072,-0.969,0.23,-7.751,0.305,1.221,-73.707,-3.538,169.332
951.43,611.13,0.072,-0.969,0.23,-7.751,0.305,1.221,-73.707,-3.538,169.332
890.2,685.5,0.072,-0.969,0.23,-7.751,0.305,1.221,-73.707,-3.538,169.332
906.36,641.93,0.072,-0.969,0.23,-7.751,0.305,1.221,-73.707,-3.538,169.332
998.75,682.12,0.072,-0.969,0.23,-7.751,0.305,1.221,-73.707,-3.538,169.332
955.18,653.95,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
918.37,616.39,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
884.57,634.04,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
909.36,668.98,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
953.31,645.69,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
951.05,572.82,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
998.0,650.95,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
1068.99,677.99,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
1068.61,684.0,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
1023.54,677.99,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
1006.27,654.33,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
936.4,562.3,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
908.61,605.87,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
996.88,720.06,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
973.21,769.64,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
1013.78,658.08,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
891.33,552.16,0.072,-0.969,0.23,-7.751,0.305,1.221,-74.68,-3.4,169.014
935.28,589.72,0.076,-0.979,0.239,-7.751,0.305,1.221,-74.68,-3.4,169.014
832.74,624.28,0.076,-0.979,0.239,-7.751,0.305,1.221,-74.68,-3.4,169.014
988.24,604.37,0.076,-0.979,0.239,-7.751,0.305,1.221,-74.68,-3.4,169.014
927.01,644.94,0.076,-0.979,0.239,-5.493,2.869,-0.305,-74.68,-3.4,169.014
913.87,680.99,0.076,-0.979,0.239,-5.493,2.869,-0.305,-74.68,-3.4,169.014
962.7,656.58,0.076,-0.979,0.239,-5.493,2.869,-0.305,-74.68,-3.4,169.014
968.7,614.89,0.076,-0.979,0.239,-5.493,2.869,-0.305,-74.68,-3.4,169.014
969.46,636.3,0.076,-0.979,0.239,-5.493,2.869,-0.305,-74.68,-3.4,169.014
945.42,693.01,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
895.84,751.98,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
898.84,603.62,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
874.8,565.31,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1104.67,596.11,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
943.54,732.45,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
612.26,682.5,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
475.54,650.57,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
628.41,588.6,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1143.73,650.57,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,700.15,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,664.47,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,631.42,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,649.44,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,680.99,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,548.41,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,604.0,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,671.98,0.076,-0.979,0.239,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,722.31,0.043,-0.967,0.219,-5.493,2.869,-0.305,-75.454,-3.395,168.53
1411.16,771.14,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.454,-3.395,168.53
1411.16,647.94,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.454,-3.395,168.53
1411.16,551.04,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.454,-3.395,168.53
1411.16,596.11,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.454,-3.395,168.53
1411.16,656.2,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.454,-3.395,168.53
1411.16,665.59,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.454,-3.395,168.53
1411.16,638.93,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1411.16,652.45,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1411.16,590.1,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1345.06,607.38,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1411.16,735.08,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1128.34,705.03,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1411.16,553.67,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
958.94,635.55,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1025.8,682.12,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1211.34,771.89,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1395.76,678.74,0.043,-0.967,0.219,0.244,-0.183,0.427,-75.872,-3.477,168.19
1316.14,585.59,0.044,-0.967,0.251,0.244,-0.183,0.427,-75.872,-3.477,168.19
1395.76,503.34,0.044,-0.967,0.251,0.244,-0.183,0.427,-75.872,-3.477,168.19
1411.16,546.15,0.044,-0.967,0.251,10.071,7.263,4.517,-75.872,-3.477,168.19
1397.27,681.75,0.044,-0.967,0.251,10.071,7.263,4.517,-75.872,-3.477,168.19
804.57,684.0,0.044,-0.967,0.251,10.071,7.263,4.517,-75.872,-3.477,168.19
1026.55,668.22,0.044,-0.967,0.251,10.071,7.263,4.517,-75.872,-3.477,168.19
967.95,673.11,0.044,-0.967,0.251,10.071,7.263,4.517,-75.872,-3.477,168.19
1411.16,712.55,0.044,-0.967,0.251,10.071,7.263,4.517,-75.872,-3.477,168.19
1411.16,641.18,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
856.4,463.52,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
966.45,571.32,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1147.87,724.56,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1127.21,810.2,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1212.47,638.18,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
720.43,653.2,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
811.7,659.96,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1176.79,627.28,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1039.32,656.58,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
948.8,624.28,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1020.54,606.63,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1155.75,605.5,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1411.16,674.23,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1185.8,632.54,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
1083.26,655.45,0.044,-0.967,0.251,10.071,7.263,4.517,-75.333,-3.164,167.964
481.93,768.13,0.048,-0.943,0.388,10.071,7.263,4.517,-75.333,-3.164,167.964
205.11,632.17,0.048,-0.943,0.388,10.071,7.263,4.517,-75.333,-3.164,167.964
1411.16,557.42,0.048,-0.943,0.388,27.954,12.085,5.615,-75.333,-3.164,167.964
1411.16,744.1,0.048,-0.943,0.388,27.954,12.085,5.615,-75.333,-3.164,167.964
1411.16,634.04,0.048,-0.943,0.388,27.954,12.085,5.615,-75.333,-3.164,167.964
1079.13,640.43,0.048,-0.943,0.388,27.954,12.085,5.615,-75.333,-3.164,167.964
851.52,744.47,0.048,-0.943,0.388,27.954,12.085,5.615,-75.333,-3.164,167.964
834.24,524.37,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
982.23,678.37,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
1133.22,701.65,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
1129.46,818.84,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
1103.17,588.97,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
866.92,359.48,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
864.66,810.95,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
798.56,803.82,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
648.69,252.06,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
585.97,570.19,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
1085.52,844.76,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
1411.16,1032.56,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
1411.16,598.74,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
1041.2,720.43,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
747.1,422.96,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
931.14,360.23,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
849.26,612.26,0.048,-0.943,0.388,27.954,12.085,5.615,-73.636,-2.258,167.651
873.3,753.11,-0.035,-0.99,0.49,27.954,12.085,5.615,-73.636,-2.258,167.651
1093.03,671.6,-0.035,-0.99,0.49,27.954,12.085,5.615,-73.636,-2.258,167.651
887.95,676.86,-0.035,-0.99,0.49,27.954,12.085,5.615,-73.636,-2.258,167.651
917.62,828.61,-0.035,-0.99,0.49,72.083,13.855,9.033,-73.636,-2.258,167.651
853.02,714.42,-0.035,-0.99,0.49,72.083,13.855,9.033,-73.636,-2.258,167.651
1061.1,744.85,-0.035,-0.99,0.49,72.083,13.855,9.033,-73.636,-2.258,167.651
1179.42,709.16,-0.035,-0.99,0.49,72.083,13.855,9.033,-73.636,-2.258,167.651
1411.16,780.53,-0.035,-0.99,0.49,72.083,13.855,9.033,-73.636,-2.258,167.651
1411.16,756.11,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
647.94,499.2,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
618.64,655.45,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
875.93,648.32,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1136.6,741.84,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1411.16,581.08,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1411.16,553.29,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1159.51,726.44,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
533.38,924.76,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
380.14,1026.55,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
447.75,486.81,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1411.16,65.01,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1411.16,698.65,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1088.9,954.43,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
1086.64,1038.57,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
680.99,834.24,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
467.65,720.43,-0.035,-0.99,0.49,72.083,13.855,9.033,-68.604,-0.775,165.959
747.1,335.82,-0.017,-0.98,0.691,72.083,13.855,9.033,-68.604,-0.775,165.959
1411.16,738.46,-0.017,-0.98,0.691,72.083,13.855,9.033,-68.604,-0.775,165.959
1411.16,530.75,-0.017,-0.98,0.691,124.329,35.767,23.315,-68.604,-0.775,165.959
1075.38,505.59,-0.017,-0.98,0.691,124.329,35.767,23.315,-68.604,-0.775,165.959
916.87,881.19,-0.017,-0.98,0.691,124.329,35.767,23.315,-68.604,-0.775,165.959
720.43,1251.16,-0.017,-0.98,0.691,124.329,35.767,23.315,-68.604,-0.775,165.959
1100.92,647.94,-0.017,-0.98,0.691,124.329,35.767,23.315,-68.604,-0.775,165.959
1094.16,222.76,-0.017,-0.98,0.691,124.329,35.767,23.315,-68.604,-0.775,165.959
1093.78,706.54,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1411.16,994.62,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
383.89,677.24,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
939.03,559.68,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1304.49,179.57,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1075.0,533.76,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1100.92,1183.17,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
863.54,893.96,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
960.07,1025.05,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1042.7,746.72,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1315.76,511.22,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
949.17,281.36,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1045.33,437.61,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1289.84,943.92,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
633.67,974.71,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
663.72,513.48,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
878.19,708.41,-0.017,-0.98,0.691,124.329,35.767,23.315,-58.618,2.236,164.213
1411.16,1042.32,-0.083,-0.966,0.971,124.329,35.767,23.315,-58.618,2.236,164.213
1411.16,871.42,-0.083,-0.966,0.971,124.329,35.767,23.315,-58.618,2.236,164.213
663.72,780.53,-0.083,-0.966,0.971,179.565,-21.851,24.841,-58.618,2.236,164.213
780.15,539.77,-0.083,-0.966,0.971,179.565,-21.851,24.841,-58.618,2.236,164.213
652.07,375.26,-0.083,-0.966,0.971,179.565,-21.851,24.841,-58.618,2.236,164.213
1004.76,522.87,-0.083,-0.966,0.971,179.565,-21.851,24.841,-58.618,2.236,164.213
776.4,408.68,-0.083,-0.966,0.971,179.565,-21.851,24.841,-58.618,2.236,164.213
1123.45,504.09,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1032.93,888.7,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
942.04,1411.16,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1185.05,644.94,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1176.79,798.56,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
925.89,948.8,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
772.64,516.86,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
792.92,147.27,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
909.36,662.59,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
696.77,653.95,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
995.75,1035.56,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1090.78,569.44,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1411.16,815.46,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1020.91,792.17,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1115.19,965.7,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
964.57,524.37,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1411.16,782.78,-0.083,-0.966,0.971,179.565,-21.851,24.841,-42.951,3.845,165.262
1137.35,449.25,-0.104,-0.688,1.062,179.565,-21.851,24.841,-42.951,3.845,165.262
594.98,288.87,-0.104,-0.688,1.062,179.565,-21.851,24.841,-42.951,3.845,165.262
1171.15,982.6,-0.104,-0.688,1.062,179.565,-21.851,24.841,-42.951,3.845,165.262
751.98,876.68,-0.104,-0.688,1.062,206.97,-41.321,9.827,-42.951,3.845,165.262
985.23,880.06,-0.104,-0.688,1.062,206.97,-41.321,9.827,-42.951,3.845,165.262
1153.12,1002.88,-0.104,-0.688,1.062,206.97,-41.321,9.827,-42.951,3.845,165.262
1411.16,504.09,-0.104,-0.688,1.062,206.97,-41.321,9.827,-42.951,3.845,165.262
990.11,163.04,-0.104,-0.688,1.062,206.97,-41.321,9.827,-42.951,3.845,165.262
968.7,632.17,-0.104,-0.688,1.062,206.97,-41.321,9.827,-23.906,2.324,167.932
